,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
266659,3,2,0.25,Hamden,Connecticut,6518,1274,2009-04-30,299000
266669,4,4,0.2,West Haven,Connecticut,6516,1635,2003-09-05,179900
266670,4,2,0.11,West Haven,Connecticut,6516,1637,2004-08-30,200000
266672,3,4,0.18,West Haven,Connecticut,6516,2488,2018-12-14,499000
266674,6,2,0.27,West Haven,Connecticut,6516,2448,1999-03-29,295000
266677,3,3,0.2,West Haven,Connecticut,6516,1814,2012-07-19,220000
266678,2,1,0.45,West Haven,Connecticut,6516,1048,2005-09-21,175000
266679,3,2,0.12,West Haven,Connecticut,6516,1352,2007-11-19,239900
266680,4,2,0.13,West Haven,Connecticut,6516,1368,2007-03-30,290000
266681,3,1,0.1,West Haven,Connecticut,6516,1080,2021-07-30,285000
266682,3,1,0.22,West Haven,Connecticut,6516,912,2021-08-18,275000
266683,3,3,0.15,West Haven,Connecticut,6516,1700,1998-10-22,239900
266684,2,3,0.11,West Haven,Connecticut,6516,2200,1999-08-02,649900
266685,3,2,0.18,West Haven,Connecticut,6516,988,2017-07-21,195000
266686,3,1,0.14,West Haven,Connecticut,6516,1690,2001-05-08,295000
266687,9,3,0.09,West Haven,Connecticut,6516,2798,2004-06-08,499000
266688,2,1,0.15,West Haven,Connecticut,6516,950,2011-03-22,209000
266689,2,1,0.07,West Haven,Connecticut,6516,884,2013-02-19,165000
266690,2,1,0.15,West Haven,Connecticut,6516,936,2009-08-03,249900
266692,2,1,0.07,West Haven,Connecticut,6516,1150,2018-09-20,274900
266693,3,2,0.09,West Haven,Connecticut,6516,1643,2007-07-30,269900
266694,6,2,0.15,West Haven,Connecticut,6516,2304,2007-08-02,349900
266696,3,2,0.14,West Haven,Connecticut,6516,992,2018-07-31,279900
266697,4,2,0.17,West Haven,Connecticut,6516,1267,2018-02-20,279900
266698,3,2,0.12,West Haven,Connecticut,6516,1064,2015-06-30,279900
266699,2,1,0.13,West Haven,Connecticut,6516,1068,2018-08-20,199900
266701,3,1,0.1,West Haven,Connecticut,6516,1211,1988-03-29,264900
266715,3,1,0.27,Stratford,Connecticut,6615,1121,1999-05-06,225000
266722,4,2,0.22,Bridgeport,Connecticut,6606,1721,2001-10-01,379900
266727,4,2,0.1,Bridgeport,Connecticut,6606,1152,2007-05-08,269000
266728,9,3,0.11,Bridgeport,Connecticut,6610,3550,2019-04-09,495000
266739,8,3,0.48,Bridgeport,Connecticut,6604,8537,1999-02-08,599900
266742,4,2,0.2,Stratford,Connecticut,6615,2280,2006-12-04,199900
266748,4,3,0.19,Bridgeport,Connecticut,6604,3099,2016-12-20,350000
266752,3,3,0.17,Bridgeport,Connecticut,6606,1260,2015-03-26,259900
266753,3,2,0.11,Bridgeport,Connecticut,6606,1750,2000-08-14,250000
266755,3,2,0.18,Stratford,Connecticut,6614,1675,2003-11-13,315000
266757,5,3,0.21,Stratford,Connecticut,6615,2713,2019-12-18,440000
266759,3,2,0.11,Stratford,Connecticut,6614,1368,2012-06-28,329900
266761,5,3,0.11,Bridgeport,Connecticut,6608,2470,2010-01-06,350000
266762,3,2,0.12,Bridgeport,Connecticut,6606,1070,2021-04-05,314000
266763,2,1,0.26,Stratford,Connecticut,6614,972,1996-09-12,325000
266764,3,3,0.11,Bridgeport,Connecticut,6606,1664,2004-12-23,338990
266765,5,3,0.11,Bridgeport,Connecticut,6610,2790,2006-03-08,425000
266767,4,2,0.06,Bridgeport,Connecticut,6605,2214,2017-02-08,300000
266785,5,4,1.04,Trumbull,Connecticut,6611,2373,2013-11-26,499900
266792,4,2,0.24,Stratford,Connecticut,6615,1638,2007-01-31,499000
266793,3,2,0.24,Stratford,Connecticut,6614,1134,1997-08-20,425000
266795,7,3,0.08,Bridgeport,Connecticut,6605,2931,2018-11-07,345000
266802,3,2,0.05,Bridgeport,Connecticut,6606,1118,2007-12-04,224999
266822,5,3,0.08,Bridgeport,Connecticut,6605,2011,2014-06-30,369900
266828,3,2,0.09,Bridgeport,Connecticut,6606,1260,2003-03-07,190000
266833,1,1,1.91,Southbury,Connecticut,6488,528,2017-06-20,175000
266835,6,4,1.86,Southbury,Connecticut,6488,3478,1999-03-01,484900
266854,5,2,0.08,Bridgeport,Connecticut,6608,3030,2010-05-13,249000
266856,12,5,0.17,Bridgeport,Connecticut,6605,4712,2017-11-22,489000
266859,4,2,0.06,Bridgeport,Connecticut,6604,1152,2016-05-31,239500
266861,3,2,0.11,Bridgeport,Connecticut,6606,1080,2001-05-07,299900
266862,5,2,0.16,Bridgeport,Connecticut,6610,1500,2007-07-03,250000
266863,3,2,0.11,Bridgeport,Connecticut,6604,1320,2007-06-29,337000
266870,4,1,0.11,Bridgeport,Connecticut,6610,1202,2003-09-08,319900
266872,5,2,0.1,Bridgeport,Connecticut,6606,3232,2005-08-29,399000
266879,6,3,0.14,Bridgeport,Connecticut,6604,3196,1989-09-19,445000
266880,3,2,0.06,Bridgeport,Connecticut,6610,1720,2013-10-03,185000
266882,3,2,0.06,Stratford,Connecticut,6615,1267,1990-05-18,260000
266886,1,1,0.11,Stratford,Connecticut,6614,576,2001-04-06,239900
266889,2,1,0.09,New Haven,Connecticut,6512,972,2003-07-30,245000
266899,5,4,1.0,Trumbull,Connecticut,6611,3395,2019-03-19,685000
266900,3,2,0.32,Trumbull,Connecticut,6611,1709,2014-05-28,480000
266904,6,5,0.17,Bridgeport,Connecticut,6606,2416,2001-01-03,469000
266906,3,2,0.19,Bridgeport,Connecticut,6606,1679,2002-04-08,370000
266914,3,1,0.08,Bridgeport,Connecticut,6607,1305,2017-02-28,230000
266921,2,2,0.23,Stratford,Connecticut,6615,1128,2019-02-28,304900
266922,3,2,0.06,Bridgeport,Connecticut,6606,1184,2013-06-17,219900
266924,3,3,0.33,Stratford,Connecticut,6614,1256,2007-07-30,399000
266934,3,2,0.18,Bridgeport,Connecticut,6604,1152,2007-06-26,340000
266935,3,3,0.09,Bridgeport,Connecticut,6606,1418,2003-07-03,355000
266937,4,3,0.54,Shelton,Connecticut,6484,2052,2006-05-25,555000
266947,2,2,0.08,Shelton,Connecticut,6484,1448,2006-04-03,289900
266949,3,3,1.04,Trumbull,Connecticut,6611,1444,2019-08-28,439900
266955,4,2,0.17,Stratford,Connecticut,6614,1802,2020-07-21,440000
266966,8,3,0.1,Bridgeport,Connecticut,6605,2744,1995-05-01,395000
266976,2,2,0.12,Stratford,Connecticut,6615,1095,2001-01-09,309900
266980,3,1,0.21,Bridgeport,Connecticut,6610,1152,2012-04-02,269900
266990,3,2,0.11,Bridgeport,Connecticut,6606,1600,2017-10-20,329000
266991,8,3,0.08,Bridgeport,Connecticut,6606,3588,2018-09-05,479900
266992,4,3,0.11,Bridgeport,Connecticut,6606,1619,2021-04-22,399000
266996,5,6,1.18,Trumbull,Connecticut,6611,3405,2003-12-29,1179999
266999,6,3,0.09,Bridgeport,Connecticut,6605,2814,2020-01-29,415000
267000,3,2,0.14,Bridgeport,Connecticut,6606,1540,2010-11-18,329900
267005,2,1,0.04,Bridgeport,Connecticut,6610,982,2014-06-10,189000
267009,3,2,0.12,Bridgeport,Connecticut,6604,1470,1998-12-10,285900
267011,2,1,0.11,Bridgeport,Connecticut,6606,744,2016-06-16,210000
267012,4,2,0.1,Bridgeport,Connecticut,6604,2221,2000-10-26,290000
267013,6,6,1.36,Shelton,Connecticut,6484,5299,2007-01-17,629900
267022,4,2,0.16,Stratford,Connecticut,6614,1800,2012-12-28,439000
267024,4,4,0.16,Bridgeport,Connecticut,6606,2564,2019-04-17,460000
267048,3,2,0.48,Trumbull,Connecticut,6611,1852,2013-11-22,499900
267050,5,3,0.15,Bridgeport,Connecticut,6606,2862,2005-05-05,419000
267051,2,2,0.21,Fairfield,Connecticut,6825,1520,2001-05-01,425000
267056,3,1,0.16,Stratford,Connecticut,6614,1296,2001-01-24,325000
267059,5,3,0.27,Trumbull,Connecticut,6611,2155,2019-10-09,589900
267061,9,3,0.11,Bridgeport,Connecticut,6607,3348,2019-11-05,499900
267067,4,2,0.62,Stratford,Connecticut,6614,2488,2000-07-28,399900
267080,2,1,0.1,Bridgeport,Connecticut,6606,1328,2018-07-18,260000
267082,3,2,0.33,Trumbull,Connecticut,6611,1237,2009-06-30,399000
267084,4,2,0.17,Stratford,Connecticut,6614,1059,2010-03-31,400000
267089,5,2,0.44,Bridgeport,Connecticut,6606,1739,2000-08-16,399900
267090,12,6,0.19,Bridgeport,Connecticut,6608,4689,2020-03-05,940000
267100,2,1,0.1,Stratford,Connecticut,6615,1062,2012-07-30,179900
267112,3,2,0.18,Stratford,Connecticut,6614,1438,2016-12-30,344900
267114,8,4,0.14,Bridgeport,Connecticut,6608,3269,2019-07-03,449900
267115,3,2,0.35,Stratford,Connecticut,6614,1298,2019-08-29,419000
267122,4,3,0.94,Shelton,Connecticut,6484,1614,2021-03-04,619900
267123,4,2,0.1,Bridgeport,Connecticut,6604,2309,2021-11-17,239900
267125,4,1,0.16,Bridgeport,Connecticut,6606,1152,1990-08-30,279900
267126,10,3,0.1,Bridgeport,Connecticut,6605,3749,2011-11-14,350000
267132,3,1,0.26,Stratford,Connecticut,6615,1608,2017-04-03,299000
267148,8,7,0.12,Bridgeport,Connecticut,6604,2720,2012-02-08,399000
267149,3,2,0.13,Stratford,Connecticut,6614,1571,2003-08-19,387740
267151,3,2,0.16,Stratford,Connecticut,6614,1336,2019-12-20,399000
267154,10,3,0.14,Bridgeport,Connecticut,6605,4329,2020-05-13,496999
267158,9,5,0.11,Bridgeport,Connecticut,6605,3657,2017-02-01,439000
267159,3,2,0.16,Stratford,Connecticut,6614,1334,1994-12-01,275000
267172,3,3,0.06,Bridgeport,Connecticut,6610,1252,2010-03-23,274900
267174,6,2,0.4,Bridgeport,Connecticut,6606,3264,2007-02-05,479000
267176,8,4,0.09,Bridgeport,Connecticut,6606,3678,2000-05-26,500000
267178,3,1,0.12,Stratford,Connecticut,6614,1201,2007-07-19,349900
267180,2,2,0.23,Bridgeport,Connecticut,6606,1262,1997-11-20,305000
267182,3,2,0.35,Trumbull,Connecticut,6611,1763,2006-01-18,515000
267183,7,3,0.11,Bridgeport,Connecticut,6610,2067,2021-07-13,360000
267201,2,1,0.18,Hamden,Connecticut,6514,870,2014-09-04,224900
267209,4,3,1.0,Hamden,Connecticut,6514,3243,1991-07-31,530000
267222,3,3,0.23,Hamden,Connecticut,6514,1632,1995-04-28,325000
267228,4,3,0.9,Stratford,Connecticut,6614,2100,2014-08-14,549900
267230,2,1,0.1,Stratford,Connecticut,6615,992,2000-11-01,169900
267232,3,2,0.03,Bridgeport,Connecticut,6610,1032,1996-03-29,155000
267233,4,1,0.11,Bridgeport,Connecticut,6607,1313,2009-09-29,250000
267239,5,3,0.32,Stratford,Connecticut,6614,2867,2007-11-06,449900
267246,3,3,1.07,Trumbull,Connecticut,6611,2180,2012-04-20,795000
267260,3,2,0.11,Bridgeport,Connecticut,6606,1472,2019-06-26,349900
267261,7,3,0.22,Bridgeport,Connecticut,6605,3579,2007-08-03,449000
267263,4,4,2.22,Southbury,Connecticut,6488,3024,2013-06-26,599000
267271,5,6,3.54,Southbury,Connecticut,6488,3508,2005-06-23,710000
267280,4,4,3.46,Southbury,Connecticut,6488,1931,2005-09-23,1200000
267281,2,2,1.25,Southbury,Connecticut,6488,1412,2011-12-23,895000
267282,3,2,0.1,Bridgeport,Connecticut,6604,1943,2002-11-15,100000
267288,4,3,0.39,Stratford,Connecticut,6615,1938,2021-06-22,229000
267309,4,2,0.06,Bridgeport,Connecticut,6610,1080,2021-09-23,249900
267313,4,2,0.35,Trumbull,Connecticut,6611,2004,2014-07-02,549900
267315,5,2,0.15,Bridgeport,Connecticut,6604,1835,2019-12-31,449900
267320,4,1,0.16,Stratford,Connecticut,6615,1410,1999-03-22,249000
267327,3,2,0.2,Bridgeport,Connecticut,6606,1623,2004-09-29,289900
267331,3,2,0.06,Bridgeport,Connecticut,6606,1302,2010-08-12,270000
267340,3,2,0.11,Bridgeport,Connecticut,6610,1483,2000-06-26,310000
267341,3,2,0.22,Bridgeport,Connecticut,6610,1357,2017-05-15,334000
267342,3,2,0.15,Bridgeport,Connecticut,6606,1679,2013-10-28,299900
267345,4,3,0.11,Bridgeport,Connecticut,6606,1824,2005-05-26,375000
267346,7,4,0.16,Bridgeport,Connecticut,6610,2518,2001-09-06,345000
267348,5,2,0.33,Stratford,Connecticut,6614,1334,2002-01-22,409900
267350,9,3,0.09,Bridgeport,Connecticut,6605,3342,2021-04-07,395000
267354,4,2,0.12,Bridgeport,Connecticut,6604,2388,2007-09-28,249900
267359,3,2,0.17,New Haven,Connecticut,6512,2557,1998-06-24,389999
267363,4,3,0.41,Trumbull,Connecticut,6611,1824,2005-08-15,374999
267365,4,2,0.22,Bridgeport,Connecticut,6610,1196,1999-05-06,249900
267366,3,2,0.41,Fairfield,Connecticut,6825,2486,2015-08-25,570000
267370,2,2,0.24,Stratford,Connecticut,6614,1431,2007-08-31,350000
267379,4,3,0.11,Bridgeport,Connecticut,6606,1725,2018-06-11,375000
267384,12,6,0.18,Bridgeport,Connecticut,6607,9399,2020-02-06,819900
267386,3,2,0.09,Stratford,Connecticut,6615,1232,2001-10-17,174900
267397,3,2,0.11,Bridgeport,Connecticut,6608,1940,2018-06-21,238000
267398,3,3,0.27,Stratford,Connecticut,6615,1642,1988-11-15,269900
267400,4,3,0.25,Bridgeport,Connecticut,6606,2533,2011-01-31,400000
267405,3,2,0.46,Trumbull,Connecticut,6611,1941,2016-11-10,475000
267412,3,1,0.28,Stratford,Connecticut,6614,1328,2021-10-05,369900
267413,3,2,0.17,Stratford,Connecticut,6614,1303,2021-05-03,365000
267416,3,1,0.09,Bridgeport,Connecticut,6606,1248,2009-09-01,320000
267418,4,2,0.11,Bridgeport,Connecticut,6606,1080,2015-08-17,340500
267424,5,3,0.2,Bridgeport,Connecticut,6604,3965,2007-01-22,619000
267425,3,1,0.05,Bridgeport,Connecticut,6610,1152,2015-02-17,209000
267427,3,2,0.05,Bridgeport,Connecticut,6605,1680,1987-09-18,249900
267435,4,2,0.09,Bridgeport,Connecticut,6605,1483,2015-05-13,285000
267442,3,3,0.7,Stratford,Connecticut,6614,2236,2014-06-19,465000
267449,4,3,1.04,Trumbull,Connecticut,6611,2392,2020-07-20,699000
267456,3,2,0.18,Bridgeport,Connecticut,6606,1315,2004-02-17,375000
267457,3,2,0.1,Bridgeport,Connecticut,6606,1313,2004-06-02,325000
267460,4,3,0.13,Bridgeport,Connecticut,6604,1992,2002-09-16,360000
267469,4,2,0.07,Bridgeport,Connecticut,6605,1630,2011-03-01,265000
267477,3,2,0.23,Bridgeport,Connecticut,6606,2004,1997-06-30,349900
267479,3,2,0.62,Trumbull,Connecticut,6611,2073,2015-09-08,525000
267483,3,1,0.09,Bridgeport,Connecticut,6606,1281,2010-03-04,279000
267490,6,4,0.21,Bridgeport,Connecticut,6610,3242,2010-11-24,459900
267518,3,2,0.13,Stratford,Connecticut,6614,1568,2015-08-12,345000
267521,4,2,0.17,Bridgeport,Connecticut,6606,1267,2015-06-15,299900
267524,5,2,0.11,Stratford,Connecticut,6615,1617,2001-04-18,339900
267544,4,4,1.12,Stratford,Connecticut,6614,3609,2018-06-19,675000
267545,6,4,0.11,Bridgeport,Connecticut,6604,2720,2005-05-04,399900
267548,3,2,0.17,Bridgeport,Connecticut,6610,1332,2001-06-29,330000
267554,3,2,0.14,Stratford,Connecticut,6614,1569,2015-05-15,459900
267557,3,2,0.25,Stratford,Connecticut,6614,1436,1999-04-28,419900
267559,8,3,0.11,Bridgeport,Connecticut,6606,2576,2018-11-09,399900
267561,3,2,0.1,Bridgeport,Connecticut,6606,1152,2004-06-17,310000
267569,6,3,0.08,Bridgeport,Connecticut,6604,2868,2009-08-31,345500
267573,3,2,0.16,East Haven,Connecticut,6512,1267,2015-03-31,225000
267579,4,2,0.24,Bridgeport,Connecticut,6610,1695,2021-08-17,399900
267581,5,2,0.12,Bridgeport,Connecticut,6604,2658,2021-08-06,399500
267582,3,2,0.28,Stratford,Connecticut,6614,1500,1997-10-02,409000
267588,5,3,0.11,Bridgeport,Connecticut,6604,3062,2002-09-27,424900
267589,3,1,0.12,Stratford,Connecticut,6615,1008,2016-09-09,265000
267592,6,2,0.17,Bridgeport,Connecticut,6606,2688,2005-07-05,450000
267601,3,2,0.38,Stratford,Connecticut,6614,1752,2014-07-30,379900
267614,3,2,0.11,Stratford,Connecticut,6614,1381,2022-01-10,389900
267616,3,2,0.58,Trumbull,Connecticut,6611,1352,2014-07-31,479000
267625,3,2,0.14,Bridgeport,Connecticut,6608,1720,2016-05-16,265000
267635,3,2,0.04,Bridgeport,Connecticut,6610,1124,2021-09-30,275000
267649,4,3,1.0,Trumbull,Connecticut,6611,3408,2007-01-30,899900
267653,3,2,0.26,Stratford,Connecticut,6614,1330,2017-10-24,399000
267656,4,3,0.3,Stratford,Connecticut,6614,1384,2021-08-02,529000
267658,4,3,0.11,Stratford,Connecticut,6614,1921,2006-04-26,328600
267661,2,1,0.11,Bridgeport,Connecticut,6606,676,2015-09-29,270000
267667,2,1,0.07,Bridgeport,Connecticut,6608,800,2008-08-25,169900
267671,3,1,0.11,Bridgeport,Connecticut,6606,1206,2010-05-10,285000
267672,5,2,0.1,Bridgeport,Connecticut,6608,3426,2018-11-13,339000
267674,4,3,0.11,Bridgeport,Connecticut,6606,2080,2019-02-14,419900
267681,7,3,0.09,Bridgeport,Connecticut,6607,3299,2002-07-23,550000
267683,6,3,0.11,Bridgeport,Connecticut,6607,2607,1998-10-29,349900
267686,4,4,0.69,Stratford,Connecticut,6615,2896,2019-10-24,1125000
267687,3,2,0.14,Stratford,Connecticut,6614,1482,2017-08-15,439900
267690,4,2,0.29,Bridgeport,Connecticut,6606,1392,2011-05-17,349000
267695,3,2,0.17,Bridgeport,Connecticut,6606,1316,2016-06-21,295000
267697,6,3,0.16,Stratford,Connecticut,6614,2290,2014-07-24,449900
267702,3,1,0.07,Bridgeport,Connecticut,6610,1197,2014-06-17,244900
267707,2,1,0.13,Bridgeport,Connecticut,6606,1067,2015-12-15,169000
267713,3,4,1.01,Trumbull,Connecticut,6611,2000,2002-06-03,849000
267714,3,2,0.09,Stratford,Connecticut,6615,1176,2008-06-25,249999
267721,6,3,0.16,Bridgeport,Connecticut,6606,4645,2018-06-20,740000
267727,3,1,0.27,Fairfield,Connecticut,6825,1321,2005-07-11,375000
267735,2,1,0.09,Stratford,Connecticut,6615,952,2005-09-21,149000
267742,4,2,0.27,Trumbull,Connecticut,6611,1552,2020-05-20,370000
267752,3,3,0.17,Bridgeport,Connecticut,6606,1839,2018-11-28,405000
267756,3,2,0.12,Bridgeport,Connecticut,6606,1441,2021-03-23,335000
267757,3,1,0.17,Stratford,Connecticut,6614,982,2000-10-16,259900
267761,4,3,0.18,Trumbull,Connecticut,6611,2310,2005-10-27,519900
267762,4,4,1.37,Shelton,Connecticut,6484,4285,2006-10-25,849000
267763,3,3,0.18,Bridgeport,Connecticut,6606,1760,2006-08-17,349000
267764,4,3,0.17,Bridgeport,Connecticut,6606,2032,2020-08-10,469900
267784,6,3,0.07,Bridgeport,Connecticut,6608,2744,2017-10-24,399900
267786,3,1,0.35,Stratford,Connecticut,6614,1334,2018-12-03,429000
267791,8,3,0.09,Bridgeport,Connecticut,6606,4053,2001-12-03,499999
267796,3,2,0.18,Stratford,Connecticut,6615,1048,2022-01-14,319900
267808,7,4,0.13,Bridgeport,Connecticut,6606,3615,1999-05-26,469900
267823,3,1,0.05,Bridgeport,Connecticut,6608,900,2019-10-30,220000
267826,3,3,0.43,Trumbull,Connecticut,6611,1755,1988-07-26,479900
267828,6,3,0.11,Bridgeport,Connecticut,6605,3336,1997-02-25,399900
267829,3,2,0.11,Bridgeport,Connecticut,6606,1281,2021-12-21,349000
267830,4,2,0.14,Bridgeport,Connecticut,6610,2056,1995-11-28,325000
267832,5,2,0.64,Trumbull,Connecticut,6611,1732,1993-03-05,375000
267833,4,3,0.16,Bridgeport,Connecticut,6610,1900,2021-12-17,525000
267839,2,1,0.15,Stratford,Connecticut,6615,952,2021-06-02,185000
267840,4,3,0.51,Stratford,Connecticut,6615,2963,1998-10-30,549900
267841,6,3,0.12,Bridgeport,Connecticut,6604,3090,2005-06-01,480000
267850,3,2,0.11,Bridgeport,Connecticut,6604,2124,2011-10-20,419900
267851,6,3,0.13,Bridgeport,Connecticut,6605,3242,2011-08-16,399900
267853,3,2,0.26,Stratford,Connecticut,6614,1574,2016-09-12,369900
267856,3,1,0.22,Bridgeport,Connecticut,6606,1096,2008-04-01,250000
267862,4,2,0.21,Stratford,Connecticut,6614,1884,2007-08-14,525000
267866,3,2,0.12,Stratford,Connecticut,6615,1287,2021-11-12,347000
267867,4,2,0.1,Stratford,Connecticut,6614,1681,2013-05-13,469900
267891,9,3,0.1,Bridgeport,Connecticut,6608,3441,1992-11-20,460000
267896,3,2,0.17,Stratford,Connecticut,6614,1383,2015-10-20,414900
267899,4,3,0.21,Stratford,Connecticut,6614,1677,2012-08-16,425000
267904,8,5,0.12,Stratford,Connecticut,6615,3100,2005-10-11,575000
267905,3,2,0.18,Bridgeport,Connecticut,6606,1501,2019-07-18,365000
267911,2,2,0.12,Trumbull,Connecticut,6611,1002,2008-04-07,370000
267917,3,2,0.12,Bridgeport,Connecticut,6605,1920,2001-08-06,350000
267933,2,1,0.11,Bridgeport,Connecticut,6606,926,1996-09-03,299900
267940,2,2,0.14,Bridgeport,Connecticut,6606,882,2015-01-05,259900
267945,3,2,0.12,Stratford,Connecticut,6615,1495,2018-11-30,250000
267953,3,3,0.1,Bridgeport,Connecticut,6608,2499,2018-10-22,299000
267955,6,2,0.13,Bridgeport,Connecticut,6606,2276,2017-01-13,299900
267960,3,2,1.04,Stratford,Connecticut,6614,1346,2015-11-12,369900
267965,3,1,0.11,Bridgeport,Connecticut,6606,1187,2015-04-29,269900
267968,3,3,0.11,Bridgeport,Connecticut,6606,1326,2009-03-10,299900
267970,3,1,0.11,Bridgeport,Connecticut,6606,1122,1995-01-05,329900
267996,3,1,0.13,Stratford,Connecticut,6614,1012,1994-08-05,295000
267998,3,3,0.27,Stratford,Connecticut,6614,1988,2015-02-24,475000
268003,7,3,0.18,Bridgeport,Connecticut,6608,3044,2015-01-28,355900
268004,4,4,0.07,Bridgeport,Connecticut,6604,2400,2006-08-15,449000
268014,2,1,0.1,Stratford,Connecticut,6615,992,2005-09-09,180000
268016,2,1,0.13,Bridgeport,Connecticut,6610,936,2016-08-18,185000
268035,3,2,0.26,Stratford,Connecticut,6614,1445,2012-12-24,399000
268037,4,3,0.51,Trumbull,Connecticut,6611,2083,1998-02-04,495000
268039,4,2,0.11,Bridgeport,Connecticut,6607,1672,2010-12-29,264900
268054,2,1,0.11,Stratford,Connecticut,6614,1034,2018-01-17,275000
268055,3,2,0.38,Stratford,Connecticut,6614,1224,2017-06-06,310000
268061,3,2,0.09,Stratford,Connecticut,6614,1224,2015-05-13,284900
268063,3,2,0.52,East Haven,Connecticut,6512,1368,1965-11-05,329000
268065,3,2,0.36,Stratford,Connecticut,6614,1939,2013-10-02,489900
268070,3,1,0.17,Stratford,Connecticut,6614,1463,2020-07-01,355000
268076,4,2,0.16,Stratford,Connecticut,6615,1425,2009-02-26,299000
268090,4,3,0.51,Trumbull,Connecticut,6611,1872,2021-05-11,575000
268091,3,2,0.11,Bridgeport,Connecticut,6604,1770,2000-03-31,189900
268098,3,2,0.17,Stratford,Connecticut,6614,1588,2014-11-18,464900
268108,4,2,0.17,Bridgeport,Connecticut,6610,3844,1997-04-24,349900
268114,12,2,0.09,Bridgeport,Connecticut,6610,2226,2020-01-14,325000
268116,3,1,0.09,Bridgeport,Connecticut,6606,1110,2000-08-18,259000
268123,3,2,0.09,Bridgeport,Connecticut,6610,1550,2022-01-24,225000
268126,3,2,0.33,Stratford,Connecticut,6615,1152,2007-01-24,229999
268129,4,3,0.17,Bridgeport,Connecticut,6604,2838,1996-01-31,415000
268142,4,3,0.24,Stratford,Connecticut,6615,2283,2015-06-29,475000
